,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2638,West Elsdon,41.79,-87.72,Razpachos Neveria,41.791148,-87.722789,Ice Cream Shop
2639,West Elsdon,41.79,-87.72,Giordano's,41.79885092697345,-87.72250078995057,Pizza Place
2640,West Elsdon,41.79,-87.72,Las Islas Marias,41.79483414691234,-87.72304193161821,Mexican Restaurant
2641,West Elsdon,41.79,-87.72,Paco's Tacos,41.78316105960287,-87.72298475765206,Taco Place
2642,West Elsdon,41.79,-87.72,Chipotle Mexican Grill,41.795857,-87.72502,Mexican Restaurant
2643,West Elsdon,41.79,-87.72,LOS MANGOS,41.787896,-87.723401,Ice Cream Shop
2644,West Elsdon,41.79,-87.72,Pizza Nova,41.78613475698416,-87.72262937936709,Pizza Place
2645,West Elsdon,41.79,-87.72,7-Eleven,41.785583,-87.7232096,Convenience Store
2646,West Elsdon,41.79,-87.72,West 55th Street,41.7930498309364,-87.72825250040168,Bar
2647,West Elsdon,41.79,-87.72,Taquería Atotonilco,41.78998776407687,-87.70367177475838,Taco Place
2648,West Elsdon,41.79,-87.72,Super Mall,41.79825190223859,-87.72429073467991,Flea Market
2649,West Elsdon,41.79,-87.72,Dollar Tree,41.79989574895654,-87.72274102140237,Discount Store
2650,West Elsdon,41.79,-87.72,Palermo's,41.778702350378374,-87.7175087894607,Pizza Place
2651,West Elsdon,41.79,-87.72,Walgreens,41.7940215,-87.7033718,Pharmacy
2652,West Elsdon,41.79,-87.72,Starbucks,41.793277772886995,-87.70334864084396,Coffee Shop
2653,West Elsdon,41.79,-87.72,Windy City Hot Dogs,41.77855711931365,-87.72786553369612,Hot Dog Joint
2654,West Elsdon,41.79,-87.72,Jewel-Osco,41.79582196756523,-87.72489811743014,Supermarket
2655,West Elsdon,41.79,-87.72,Paleteria Sabor Michoacan,41.793665000000004,-87.706937,Café
2656,West Elsdon,41.79,-87.72,Mr. Submarine,41.80197316974093,-87.7236270306296,Sandwich Place
2657,West Elsdon,41.79,-87.72,GameStop,41.799603999999995,-87.722462,Video Game Store
2658,West Elsdon,41.79,-87.72,LA Fitness,41.79178109587839,-87.70346605799946,Gym
2659,West Elsdon,41.79,-87.72,GNC,41.79948521754001,-87.72292070868187,Supplement Shop
2660,West Elsdon,41.79,-87.72,T-Mobile,41.799894,-87.722343,Mobile Phone Shop
2661,West Elsdon,41.79,-87.72,Subway,41.79960355131394,-87.72234620979361,Sandwich Place
2662,West Elsdon,41.79,-87.72,Red Lobster,41.798412,-87.722733,Seafood Restaurant
2663,West Elsdon,41.79,-87.72,Chase Bank,41.7994182,-87.7224525,Bank
2664,West Elsdon,41.79,-87.72,Wingstop,41.786513,-87.702931,Wings Joint
2665,West Elsdon,41.79,-87.72,Redbox,41.79632181148216,-87.7246926387578,Video Store
2666,West Elsdon,41.79,-87.72,SUBWAY,41.78657272255155,-87.70293815060501,Sandwich Place
2667,West Elsdon,41.79,-87.72,CVS pharmacy,41.77829500216978,-87.72264145376708,Pharmacy
2668,West Elsdon,41.79,-87.72,Nickys the real Mccoy,41.78785207928518,-87.70300217758808,American Restaurant
2669,West Elsdon,41.79,-87.72,El Taconazo,41.786926012770905,-87.70324141507218,Mexican Restaurant
2670,West Elsdon,41.79,-87.72,Pete's Fresh Market,41.788612597989406,-87.7035619593768,Grocery Store
2671,West Elsdon,41.79,-87.72,GameStop,41.787287,-87.702973,Video Game Store
2672,West Elsdon,41.79,-87.72,Indio Cocina Mexicana,41.77882681018805,-87.72156884528434,Mexican Restaurant
2673,West Elsdon,41.79,-87.72,KFC,41.79335242527572,-87.72848346871098,Fried Chicken Joint
2674,West Elsdon,41.79,-87.72,Redbox,41.7929269520369,-87.73258857233722,Video Store
2675,West Elsdon,41.79,-87.72,Sally Beauty,41.799603999999995,-87.722462,Cosmetics Shop
2676,West Elsdon,41.79,-87.72,Family Dollar,41.800847999999995,-87.723802,Discount Store
2677,West Elsdon,41.79,-87.72,Domino's Pizza,41.80174347463905,-87.72378046812264,Pizza Place
2678,West Elsdon,41.79,-87.72,T-Mobile,41.7875099,-87.7030868,Mobile Phone Shop
2679,West Elsdon,41.79,-87.72,Wendy’s,41.78926891246046,-87.70321556929048,Fast Food Restaurant
2680,West Elsdon,41.79,-87.72,Redbox,41.794169000000004,-87.70325799999999,Video Store
2681,West Elsdon,41.79,-87.72,Walgreens,41.786165058872115,-87.72328197956085,Pharmacy
2682,West Elsdon,41.79,-87.72,Shell,41.79304848027524,-87.72340982524989,Gas Station
2683,West Elsdon,41.79,-87.72,Papa John's Pizza,41.785693,-87.70307,Pizza Place
2684,West Elsdon,41.79,-87.72,Cermak Produce,41.797877487492414,-87.7243979695893,Grocery Store
2685,West Elsdon,41.79,-87.72,PNC Bank,41.80077505827792,-87.72754400968557,Bank
2686,West Elsdon,41.79,-87.72,McDonald's,41.79712282204114,-87.72251374555708,Fast Food Restaurant
2687,West Elsdon,41.79,-87.72,Foot Locker,41.7997472,-87.7223373,Shoe Store
2688,West Elsdon,41.79,-87.72,Dunkin',41.78525518980829,-87.70307122721584,Donut Shop
2689,West Elsdon,41.79,-87.72,BP,41.7928997978654,-87.733400045365,Gas Station
2690,West Elsdon,41.79,-87.72,Save-A-Lot,41.78230209694255,-87.73465079244333,Grocery Store
2691,West Elsdon,41.79,-87.72,7-Eleven,41.7927637677175,-87.7325239330571,Convenience Store
2692,West Elsdon,41.79,-87.72,Doña Ana,41.782944,-87.723099,Mexican Restaurant
2693,West Elsdon,41.79,-87.72,Coculas Restaurant,41.797181,-87.723122,Mexican Restaurant
2694,West Elsdon,41.79,-87.72,Super Mall Parking Lot,41.79848098754883,-87.7247314453125,Flea Market
2695,West Elsdon,41.79,-87.72,El Taconazo,41.799603999999995,-87.722462,Mexican Restaurant
2696,West Elsdon,41.79,-87.72,cta 62 archer & pulaski,41.79996026512706,-87.72440691154934,Bus Station
2697,West Elsdon,41.79,-87.72,Midway Square,41.800508,-87.723185,Shopping Mall
2698,West Elsdon,41.79,-87.72,"Midwest Eye Clinic, Inc",41.7789122,-87.723052,Optical Shop
2699,West Elsdon,41.79,-87.72,Kapeekoo,41.777546,-87.723063,Caribbean Restaurant
2700,West Elsdon,41.79,-87.72,Mamá Quina,41.80048,-87.710453,Mexican Restaurant
2701,West Elsdon,41.79,-87.72,Andys Bowling Pro Shop,41.77694959999999,-87.7230465,Bowling Alley
2702,Lincoln Square,41.97,-87.69,Gene’s Sausage Shop,41.967863043774564,-87.68821617849746,Butcher
2703,Lincoln Square,41.97,-87.69,Lincoln Square (Giddings Plaza),41.967558617981,-87.68773047606251,Pedestrian Plaza
2704,Lincoln Square,41.97,-87.69,The Chopping Block,41.96790018221492,-87.68790663729933,Gourmet Shop
2705,Lincoln Square,41.97,-87.69,Savory Spice Shop,41.96814790952805,-87.6882148991777,Gourmet Shop
2706,Lincoln Square,41.97,-87.69,Cafe Selmarie,41.96755623030684,-87.68767015152319,Café
2707,Lincoln Square,41.97,-87.69,The Book Cellar,41.96765631177825,-87.68786812035442,Bookstore
2708,Lincoln Square,41.97,-87.69,Fleet Feet,41.96820201455638,-87.68837400276095,Sporting Goods Shop
2709,Lincoln Square,41.97,-87.69,Nhu Lan Bakery,41.968598017017136,-87.69447070902672,Sandwich Place
2710,Lincoln Square,41.97,-87.69,Garcia's Restaurant,41.96812786016597,-87.68840541464954,Mexican Restaurant
2711,Lincoln Square,41.97,-87.69,Merz Apothecary,41.966925,-87.6876,Pharmacy
2712,Lincoln Square,41.97,-87.69,Sushi Tokoro,41.96837649967009,-87.68896404178683,Sushi Restaurant
2713,Lincoln Square,41.97,-87.69,Lincoln Square Athletic Club,41.966429,-87.687445,Gym
2714,Lincoln Square,41.97,-87.69,"ENJOY, AN URBAN GENERAL STORE",41.967340198239384,-87.68764317105155,Gift Shop
2715,Lincoln Square,41.97,-87.69,Skyline Lounge,41.967960357666016,-87.68907928466797,Bar
2716,Lincoln Square,41.97,-87.69,HarvesTime Foods,41.96883,-87.69525,Grocery Store
2717,Lincoln Square,41.97,-87.69,Gene's Rooftop,41.96780277603962,-87.68829154828698,Beer Garden
2718,Lincoln Square,41.97,-87.69,Monti's,41.968243063886064,-87.6949782170677,Sandwich Place
2719,Lincoln Square,41.97,-87.69,Bloom Yoga Studio,41.966510458840055,-87.69376062057496,Yoga Studio
2720,Lincoln Square,41.97,-87.69,The Atlantic Bar & Grill,41.973289959033394,-87.6916522429688,Bar
2721,Lincoln Square,41.97,-87.69,Goosefoot,41.96860996532721,-87.69598804838718,New American Restaurant
2722,Lincoln Square,41.97,-87.69,Lincoln Square Fountain,41.967584912946656,-87.68773981914669,Plaza
2723,Lincoln Square,41.97,-87.69,Luella’s Southern Kitchen,41.96514827402086,-87.68626597403743,Southern / Soul Food Restaurant
2724,Lincoln Square,41.97,-87.69,Huettenbar,41.967280956378815,-87.68763000949292,Pub
2725,Lincoln Square,41.97,-87.69,Jimmy's Pizza Cafe,41.97591929948236,-87.69222853478774,Pizza Place
2726,Lincoln Square,41.97,-87.69,Old Town School of Folk Music,41.964391868674596,-87.68576422967085,Music School
2727,Lincoln Square,41.97,-87.69,Jerry's,41.96766126558423,-87.68776169720626,American Restaurant
2728,Lincoln Square,41.97,-87.69,Rockwell's Neighborhood Grill,41.96576857404633,-87.69386080505942,Bar
2729,Lincoln Square,41.97,-87.69,Laurie's Planet of Sound,41.966007259013544,-87.68678518723539,Record Shop
2730,Lincoln Square,41.97,-87.69,Gather,41.96424346164038,-87.68563554150927,American Restaurant
2731,Lincoln Square,41.97,-87.69,Cardinal Wine & Spirits,41.97095529460096,-87.68992436124437,Dive Bar
2732,Lincoln Square,41.97,-87.69,The Warbler,41.96417162758524,-87.68546260834114,New American Restaurant
2733,Lincoln Square,41.97,-87.69,Roots Handmade Pizza,41.96892542584653,-87.68414017857458,Pizza Place
2734,Lincoln Square,41.97,-87.69,Winnemac Park,41.9731486440829,-87.68137392807421,Park
2735,Lincoln Square,41.97,-87.69,Bistro Campagne,41.96366277664628,-87.68547240027672,French Restaurant
2736,Lincoln Square,41.97,-87.69,Dancen,41.97462961780211,-87.69224322575046,Korean Restaurant
2737,Lincoln Square,41.97,-87.69,Oromo Cafe,41.966883423068275,-87.6872518658638,Café
2738,Lincoln Square,41.97,-87.69,Beans & Bagels,41.96664755699405,-87.6938529010259,Coffee Shop
2739,Lincoln Square,41.97,-87.69,Fork,41.96507346415205,-87.68633064973656,American Restaurant
2740,Lincoln Square,41.97,-87.69,Potbelly Sandwich Shop,41.96699792477522,-87.68723879751059,Sandwich Place
2741,Lincoln Square,41.97,-87.69,Due Lire Vino & Cucina,41.96376691431395,-87.68542883040638,Italian Restaurant
2742,Lincoln Square,41.97,-87.69,Budacki's Drive-In,41.968179,-87.678959,Hot Dog Joint
2743,Lincoln Square,41.97,-87.69,Bang Bang Pie & Biscuits,41.972005201176316,-87.67925000190922,Restaurant
2744,Lincoln Square,41.97,-87.69,Daily Bar & Grill,41.96482297945624,-87.68607330342947,Bar
2745,Lincoln Square,41.97,-87.69,Tiba Restaurant,41.968204,-87.697275,Mediterranean Restaurant
2746,Lincoln Square,41.97,-87.69,Tony's Fresh Market,41.9771067360391,-87.6923453073386,Market
2747,Lincoln Square,41.97,-87.69,Aroy Thai,41.96664242897097,-87.67913827251321,Thai Restaurant
2748,Lincoln Square,41.97,-87.69,Welles Park,41.962608,-87.686722,Park
2749,Lincoln Square,41.97,-87.69,Groundswell Coffee Roasters,41.969987910551374,-87.67917580969463,Coffee Shop
2750,Lincoln Square,41.97,-87.69,La Boulangerie,41.96501144265902,-87.67855289974047,Bakery
2751,Lincoln Square,41.97,-87.69,District,41.969858468796964,-87.67916762119772,Furniture / Home Store
2752,Lincoln Square,41.97,-87.69,Taqueria El Asadero,41.96137401821806,-87.68429963745376,Mexican Restaurant
2753,Lincoln Square,41.97,-87.69,Galter LifeCenter,41.9754777,-87.70075530000001,Gym
2754,Lincoln Square,41.97,-87.69,Chicago Public Library — Sulzer Regional Library,41.962715533977075,-87.68448808156593,Library
2755,Lincoln Square,41.97,-87.69,Amy's Candy Bar,41.967084772603776,-87.67914762073876,Candy Store
2756,Lincoln Square,41.97,-87.69,Lou Malnati's Pizzeria,41.960807820149014,-87.6834596345199,Pizza Place
2757,Lincoln Square,41.97,-87.69,Chez Simo Bistro,41.968810143734906,-87.67889828594409,French Restaurant
2758,Lincoln Square,41.97,-87.69,Shanghai Inn,41.96764935212436,-87.67909085560011,Chinese Restaurant
2759,Lincoln Square,41.97,-87.69,River Park,41.97397526178019,-87.702608799882,Park
2760,Lincoln Square,41.97,-87.69,Mariano's Fresh Market,41.969397,-87.6748959,Grocery Store
2761,Lincoln Square,41.97,-87.69,San Soo Gab San,41.97759134143036,-87.68912431677757,Korean Restaurant
2762,Lincoln Square,41.97,-87.69,Half Acre Beer Co Balmoral Tap Room & Garden,41.979996812277356,-87.68179928575601,Brewery
2763,Lincoln Square,41.97,-87.69,The Bad Apple,41.95969836444237,-87.6827632034987,Burger Joint
2764,Lincoln Square,41.97,-87.69,Davis Theater,41.965296175955885,-87.68678308152758,Movie Theater
2765,Lincoln Square,41.97,-87.69,River Valley Ranch & Kitchens,41.96521467263785,-87.6754674310513,Gourmet Shop
2766,Lincoln Square,41.97,-87.69,First Slice Pie Cafe,41.96624542359478,-87.70126329897299,Pie Shop
2767,Lincoln Square,41.97,-87.69,Spiteful Brewing,41.979830315812016,-87.68068426506528,Brewery
2768,Lincoln Square,41.97,-87.69,Yes Thai,41.97642606384863,-87.67951728988545,Thai Restaurant
2769,Lincoln Square,41.97,-87.69,Half Acre Beer Company,41.95923363862675,-87.68218144365552,Brewery
2770,Lincoln Square,41.97,-87.69,Caro Mio,41.965062588016934,-87.67592228190637,Italian Restaurant
2771,Lincoln Square,41.97,-87.69,LA Fitness,41.96980949172652,-87.67503126451115,Gym
2772,Lincoln Square,41.97,-87.69,The Perfect Cup,41.966962882472636,-87.67918546912354,Coffee Shop
2773,Lincoln Square,41.97,-87.69,la Michoacana Premium,41.96855854786914,-87.70650952392327,Ice Cream Shop
2774,Lincoln Square,41.97,-87.69,The River Valley Farmer's Table,41.965216604029244,-87.67556210135305,Restaurant
2775,Lincoln Square,41.97,-87.69,Mekato's Colombian Bakery,41.9802385785766,-87.69270678311027,Bakery
2776,Lincoln Square,41.97,-87.69,Hazel,41.96152141961792,-87.67622704525472,Jewelry Store
2777,Lincoln Square,41.97,-87.69,Empirical Brewery Taproom,41.976036629604685,-87.6751701263798,Brewery
2778,Lincoln Square,41.97,-87.69,Koval Distillery,41.97496302394022,-87.67429797037543,Distillery
2779,Lincoln Square,41.97,-87.69,Horner Park,41.95746183865283,-87.69601635573176,Park
2780,Lincoln Square,41.97,-87.69,Ravenswood Fitness Center,41.961541069417756,-87.67837823662141,Gym
2781,Lincoln Square,41.97,-87.69,7-Eleven,41.9762150980508,-87.6897409558296,Convenience Store
2782,Lincoln Square,41.97,-87.69,Primo Chuki's Taqueria,41.96893596518475,-87.67215655523029,Mexican Restaurant
2783,Lincoln Square,41.97,-87.69,Quick Bite,41.97787677580556,-87.68387072137948,Hot Dog Joint
2784,Lincoln Square,41.97,-87.69,Shawarma Inn,41.98245986951439,-87.6932294582264,Middle Eastern Restaurant
2785,Lincoln Square,41.97,-87.69,Ronan Park,41.96962705500502,-87.70208469809673,Park
2786,Lincoln Square,41.97,-87.69,Giordano's,41.96160522482936,-87.67967411200516,Pizza Place
2787,Lincoln Square,41.97,-87.69,Pueblito Viejo,41.98038308606609,-87.69273137593271,South American Restaurant
2788,Lincoln Square,41.97,-87.69,Diala's Grocery and Liquor,41.97588162669971,-87.67768441057635,Liquor Store
2789,Lincoln Square,41.97,-87.69,Jiffy Lube,41.97983443596709,-87.69248615153788,Automotive Shop
2790,Lincoln Square,41.97,-87.69,Hub's Restaurant,41.98227337623707,-87.69376669070554,Greek Restaurant
2791,Lincoln Square,41.97,-87.69,Ultimate Ninjas Chicago,41.96115694827208,-87.70164595819858,Indoor Play Area
2792,Lincoln Square,41.97,-87.69,The Wolcott Tap,41.96162303536295,-87.67585445148532,Bar
2793,Lincoln Square,41.97,-87.69,Jaafer Sweets,41.969691,-87.708085,Bakery
2794,Lincoln Square,41.97,-87.69,Golden Nugget,41.9687792456802,-87.67393701252462,Diner
2795,Lincoln Square,41.97,-87.69,Lincoln Karaoke,41.98196280684046,-87.69351607909034,Karaoke Bar
2796,Lincoln Square,41.97,-87.69,Starbucks,41.96168818,-87.67616211,Coffee Shop
2797,Lincoln Square,41.97,-87.69,Sushi Joon,41.981557583011025,-87.69266193854301,Sushi Restaurant
2798,Lincoln Square,41.97,-87.69,Ravenswood Manor Park,41.96537737727884,-87.70077803848685,Park
2799,Lincoln Square,41.97,-87.69,O'Shaughnessy's Public House,41.96516455023916,-87.67389259820872,Pub
2800,Lincoln Square,41.97,-87.69,Montrose Saloon,41.961187614474134,-87.7021881365541,Pub
2801,Lincoln Square,41.97,-87.69,Baskin-Robbins,41.97602757855162,-87.69278546751117,Ice Cream Shop
2802,Ashburn,41.75,-87.71,L&M Starlight Restaurant,41.74237926562589,-87.70237791884651,American Restaurant
2803,Ashburn,41.75,-87.71,Don's Drive Inn Restaurant,41.75197563243209,-87.70269016440537,Hot Dog Joint
2804,Ashburn,41.75,-87.71,Chase Bank,41.74116821808329,-87.70240895546978,Bank
2805,Ashburn,41.75,-87.71,Angie's Sports Bar & Pizzeria,41.74063920736625,-87.7217011290757,Sports Bar
2806,Ashburn,41.75,-87.71,Las Islas Marias,41.74383311644556,-87.7213874797833,Seafood Restaurant
2807,Ashburn,41.75,-87.71,El Taco Sabroso Inc.,41.74083714773154,-87.721789394021,Mexican Restaurant
2808,Ashburn,41.75,-87.71,Nabisco,41.75954693811519,-87.70489482166414,Bakery
2809,Ashburn,41.75,-87.71,McDonald's,41.740059,-87.721303,Fast Food Restaurant
2810,Ashburn,41.75,-87.71,Lindys Gerties,41.754606949670915,-87.7232888282632,Ice Cream Shop
2811,Ashburn,41.75,-87.71,Dollar Tree,41.74960151941324,-87.72131019955438,Discount Store
2812,Ashburn,41.75,-87.71,National Archives at Chicago,41.758269,-87.72305300000001,History Museum
2813,Ashburn,41.75,-87.71,SUBWAY,41.74459549691117,-87.72149024718044,Sandwich Place
2814,Ashburn,41.75,-87.71,Groucho's Bar & Grill,41.74050412069507,-87.72146087232191,Bar
2815,Ashburn,41.75,-87.71,Burger King,41.7505361162062,-87.70281936229367,Fast Food Restaurant
2816,Ashburn,41.75,-87.71,Dunkin',41.757064017664035,-87.72291150982684,Donut Shop
2817,Ashburn,41.75,-87.71,White Castle,41.748894500345386,-87.7221315071327,Fast Food Restaurant
2818,Ashburn,41.75,-87.71,CTA Bus Stop (79th and Kedzie),41.74972688595107,-87.70218093807891,Bus Station
2819,Ashburn,41.75,-87.71,Locascio Sports Bar,41.747577758337854,-87.70270809706307,Liquor Store
2820,Ashburn,41.75,-87.71,Keyway Lock & Security Company,41.749765,-87.719143,Locksmith
2821,Ashburn,41.75,-87.71,Dooley (Thomas) Park,41.74644471973756,-87.71788938233792,Park
2822,Ashburn,41.75,-87.71,Frank's Upholstery,41.749809,-87.72047099999999,Furniture / Home Store
2823,Ashburn,41.75,-87.71,Philly's Original,41.743047,-87.701776,Fast Food Restaurant
2824,Ashburn,41.75,-87.71,Original Maxwell Street,41.745086669921875,-87.72132110595703,Food
2825,Ashburn,41.75,-87.71,Lady K's All Things Scented,41.74821,-87.696608,Grocery Store
2826,Ashburn,41.75,-87.71,JJ Fish & Chicken,41.749337389647,-87.72361331413354,Fried Chicken Joint
2827,Ashburn,41.75,-87.71,j&j fish,41.7490348815918,-87.7236099243164,Seafood Restaurant
2828,Ashburn,41.75,-87.71,Kwik Mart,41.749098,-87.72363399999999,Liquor Store
2829,Ashburn,41.75,-87.71,Midway Marathon,41.7442626953125,-87.7213363647461,Gas Station
2830,Ashburn,41.75,-87.71,71st & Hamlin,41.760545331880984,-87.71085132397558,Intersection
2831,Ashburn,41.75,-87.71,Gerties Ice Cream,41.75395584106445,-87.7232437133789,Ice Cream Shop
2832,Ashburn,41.75,-87.71,Columbus,41.754520416259766,-87.69580841064453,Park
2833,Ashburn,41.75,-87.71,CITGO FUEL &amp; MINI MART,41.742435455322266,-87.72196960449219,Convenience Store
2834,Ashburn,41.75,-87.71,CTA Bus Stop 4707,41.75765073833509,-87.7220020281951,Bus Station
2835,Ashburn,41.75,-87.71,Pan Baguette Bakery,41.74147367324592,-87.7212850476474,Bakery
2836,Ashburn,41.75,-87.71,El Ranchito,41.74146521314235,-87.72135578855273,Shop & Service
2837,Ashburn,41.75,-87.71,Georges,41.76063445644533,-87.70243116107879,Diner
2838,Ashburn,41.75,-87.71,Johnstone Supply Chicago-South,41.73841585758778,-87.71757351736196,Furniture / Home Store
2839,Ashburn,41.75,-87.71,Rainey (Edward) Park,41.750938635000374,-87.7276533018798,Park
2840,Oakland,41.82,-87.6,The Lakefront,41.82184492892107,-87.5988948117684,Beach
2841,Oakland,41.82,-87.6,Norman's Bistro,41.81679481240921,-87.60180942790595,Restaurant
2842,Oakland,41.82,-87.6,Oakwood Beach,41.82227826070746,-87.59769871700759,Beach
2843,Oakland,41.82,-87.6,Some Like It Black Creative Arts Bar,41.8184315929542,-87.60525095247108,Juice Bar
2844,Oakland,41.82,-87.6,Just Turkey Restaurant,41.8152483278377,-87.60621227593978,BBQ Joint
2845,Oakland,41.82,-87.6,Room 43,41.81667810188055,-87.60012953048788,Performing Arts Venue
2846,Oakland,41.82,-87.6,Mamby on the Beach,41.821452036104986,-87.5971971195873,Beach
2847,Oakland,41.82,-87.6,Ain't She Sweet Cafe,41.81681675268035,-87.61300407564259,Coffee Shop
2848,Oakland,41.82,-87.6,Little Black Pearl,41.80972516413735,-87.59937278843168,Art Gallery
2849,Oakland,41.82,-87.6,Sip & Savor,41.81681724591577,-87.61287605920819,Coffee Shop
2850,Oakland,41.82,-87.6,39th St Beach,41.82489846261516,-87.59891410336346,Beach
2851,Oakland,41.82,-87.6,Subway,41.81030126129739,-87.59345878948653,Sandwich Place
2852,Oakland,41.82,-87.6,Mariano's Fresh Market,41.8245943,-87.6160697,Grocery Store
2853,Oakland,41.82,-87.6,The Original Pancake House,41.80968966734237,-87.59266982251455,Breakfast Spot
2854,Oakland,41.82,-87.6,Simply Soup Salad  & Sandwiches,41.809473421245485,-87.6099820318156,Deli / Bodega
2855,Oakland,41.82,-87.6,Kennicott Park,41.81448964121747,-87.59771038867953,Park
2856,Oakland,41.82,-87.6,Gorée Cuisine,41.80975217657005,-87.59811669588089,African Restaurant
2857,Oakland,41.82,-87.6,Binny's Beverage Depot,41.80995274021238,-87.59515278118465,Liquor Store
2858,Oakland,41.82,-87.6,Fung's Chop Suey,41.80981554285489,-87.59237378708279,Chinese Restaurant
2859,Oakland,41.82,-87.6,De Rice,41.809826,-87.60345600000001,Asian Restaurant
2860,Oakland,41.82,-87.6,Tennis Pro Academy,41.80924320709508,-87.5942848521266,Tennis Court
2861,Oakland,41.82,-87.6,Chicago's Home Of Chicken & Waffles,41.82266517813711,-87.61669179157784,Southern / Soul Food Restaurant
2862,Oakland,41.82,-87.6,Italian Fiesta Pizzeria,41.810496,-87.59264,Pizza Place
2863,Oakland,41.82,-87.6,Two Fish Crab Shack,41.80938569255865,-87.60970578074011,Seafood Restaurant
2864,Oakland,41.82,-87.6,Planet Fitness,41.809162,-87.593948,Gym / Fitness Center
2865,Oakland,41.82,-87.6,35 and Lake shore drive,41.831104,-87.60689,Beach
2866,Oakland,41.82,-87.6,Honey 1 BBQ,41.81691,-87.60732,BBQ Joint
2867,Oakland,41.82,-87.6,47th And The Lake,41.81109537272354,-87.59030924575838,Beach
2868,Oakland,41.82,-87.6,WW (Weight Watchers),41.80971171394764,-87.59297690677309,Weight Loss Center
2869,Oakland,41.82,-87.6,Chicken and Waffles,41.822309000000004,-87.61631700000001,Breakfast Spot
2870,Oakland,41.82,-87.6,Family Dollar,41.81380042671393,-87.6063182603912,Discount Store
2871,Oakland,41.82,-87.6,Ross Dress for Less,41.81008582492901,-87.59492774455165,Clothing Store
2872,Oakland,41.82,-87.6,Dollar Tree,41.80935199111531,-87.60807887336766,Discount Store
2873,Oakland,41.82,-87.6,Dollar General,41.82371964029583,-87.61343323165023,Discount Store
2874,Oakland,41.82,-87.6,One Stop Foods,41.816592464308165,-87.59852941816199,Grocery Store
2875,Oakland,41.82,-87.6,Walmart Neighborhood Market,41.808862077283266,-87.60697577825051,Grocery Store
2876,Oakland,41.82,-87.6,Uncle Remus,41.80956895041865,-87.60729758022751,Fast Food Restaurant
2877,Oakland,41.82,-87.6,Dunkin',41.8103373,-87.5924444,Donut Shop
2878,Oakland,41.82,-87.6,Harold's Chicken,41.815205402434785,-87.6062644925613,Fried Chicken Joint
2879,Oakland,41.82,-87.6,Oakwood / 41St Street Beach,41.820819282173375,-87.59618417070274,Park
2880,Oakland,41.82,-87.6,41st Street Beach House,41.82126442545757,-87.59620355463743,Beach
2881,Oakland,41.82,-87.6,43rd L S D,41.81848180249267,-87.59596239484642,Basketball Court
2882,Oakland,41.82,-87.6,Mandrake Park,41.82436690498925,-87.60795026922494,Park
2883,Oakland,41.82,-87.6,Spin Cycle,41.81026303134014,-87.59242803497304,Laundromat
2884,Oakland,41.82,-87.6,Popeyes Louisiana Kitchen,41.80979551528485,-87.60557443143193,Fried Chicken Joint
2885,Oakland,41.82,-87.6,BP,41.823677,-87.61506595,Gas Station
2886,Oakland,41.82,-87.6,Metra - 47th Street (Kenwood),41.80936247080799,-87.59221460856008,Train Station
2887,Oakland,41.82,-87.6,Ikeda Peace Grove,41.8265474049365,-87.59886503219604,Park
2888,Oakland,41.82,-87.6,Golden Fish and Chicken,41.813342999999996,-87.606217,Seafood Restaurant
2889,Oakland,41.82,-87.6,Brooks (Gwendolyn) Park,41.811579593151535,-87.5998063307563,Park
2890,Oakland,41.82,-87.6,Walgreens,41.8103774,-87.5940726,Pharmacy
2891,Oakland,41.82,-87.6,Goree Shop,41.810163,-87.598238,Boutique
2892,Oakland,41.82,-87.6,Sharks Fish and Chicken,41.809589782521726,-87.60402608966689,Seafood Restaurant
2893,Oakland,41.82,-87.6,T J Beauty Supply,41.810268,-87.59224,Cosmetics Shop
2894,Oakland,41.82,-87.6,Cycle Therapy,41.8092133054465,-87.59419278644118,Gym / Fitness Center
2895,Oakland,41.82,-87.6,CTA - 47th and Lake Park Terminal,41.80928337711768,-87.5917344604663,Bus Station
2896,Oakland,41.82,-87.6,CTA Bus Stop 5033,41.80917906491952,-87.59166953817676,Bus Station
2897,Oakland,41.82,-87.6,47th Street Hill,41.81092304427177,-87.58817354963406,Scenic Lookout
2898,Oakland,41.82,-87.6,Sim's Barbershop,41.80959200212421,-87.61071066074952,Cosmetics Shop
2899,Oakland,41.82,-87.6,Franks Place,41.80950724263343,-87.61075708712752,Health & Beauty Service
2900,East Side,41.7,-87.56,Taco Mex,41.701093,-87.559929,Mexican Restaurant
2901,East Side,41.7,-87.56,L & G Family Restaurant,41.70606,-87.55917,Breakfast Spot
2902,East Side,41.7,-87.56,Calumet Bakery,41.70286231901094,-87.56270723513892,Bakery
2903,East Side,41.7,-87.56,Hienie's Shrimp House,41.70662400547186,-87.55947925778973,Seafood Restaurant
2904,East Side,41.7,-87.56,Small World,41.70262837616466,-87.54253810158946,Bar
2905,East Side,41.7,-87.56,Subway,41.707316522503405,-87.5592525797449,Sandwich Place
2906,East Side,41.7,-87.56,Dunkin',41.7065632,-87.5592384,Donut Shop
2907,East Side,41.7,-87.56,El Taconcito,41.703433,-87.559599,Mexican Restaurant
2908,East Side,41.7,-87.56,Trumbull (Lyman) Park,41.705707000000004,-87.564487,Park
